Longitude	Latitude	ptemp_fi [degree Celsius] @ ptemp_fi [degree Celsius]=first
324.313840	7.723389	1.90125
324.325943	7.723389	1.97846
324.338053	7.723389	2.06979
324.350169	7.723389	2.17175
324.362292	7.723389	2.28295
324.374422	7.723389	2.40196
324.386559	7.723389	-10000000000.00000
324.398703	7.723389	2.41652
324.410855	7.723389	2.33362
324.423014	7.723389	2.25227
324.435180	7.723389	2.17418
324.447355	7.723389	2.10130
324.459537	7.723389	2.03569
324.471728	7.723389	1.97858
324.483926	7.723389	1.93929
324.496133	7.723389	1.91775
324.508349	7.723389	1.90907
324.520573	7.723389	1.90710
324.532806	7.723389	1.90577
324.545048	7.723389	1.90130
324.557299	7.723389	1.89490
324.569559	7.723389	1.88941
324.581829	7.723389	1.88560
324.594108	7.723389	1.88395
324.606397	7.723389	1.88484
324.618696	7.723389	1.88818
324.631005	7.723389	1.89339
324.643324	7.723389	1.89969
324.655654	7.723389	1.90593
324.667994	7.723389	1.91126
324.680345	7.723389	1.91589
324.692707	7.723389	1.92013
324.705079	7.723389	1.92540
324.717463	7.723389	1.93271
324.729859	7.723389	1.94300
324.742266	7.723389	1.95353
324.754685	7.723389	1.95743
324.767115	7.723389	1.94893
324.779558	7.723389	1.92917
324.792013	7.723389	1.91058
324.804480	7.723389	1.90698
324.816960	7.723389	1.91343
324.829453	7.723389	1.92388
324.841959	7.723389	1.93370
324.854478	7.723389	1.93706
324.867010	7.723389	1.92921
324.879556	7.723389	1.91461
324.892116	7.723389	1.89965
324.904689	7.723389	1.89024
324.917277	7.723389	1.88914
324.929879	7.723389	1.89052
324.942495	7.723389	1.89342
324.955127	7.723389	1.89835
324.967773	7.723389	1.90482
324.980434	7.723389	1.91036
324.993111	7.723389	1.91326
325.005803	7.723389	1.91311
325.018511	7.723389	1.91008
325.031235	7.723389	1.90839
325.043975	7.723389	1.91257
325.056731	7.723389	1.92813
325.069504	7.723389	1.95057
325.082294	7.723389	1.96293
325.095101	7.723389	1.95858
325.107925	7.723389	1.94464
325.120767	7.723389	1.92949
325.133626	7.723389	1.91741
325.146503	7.723389	1.90495
325.159399	7.723389	1.89510
325.172313	7.723389	1.88639
325.185246	7.723389	1.87935
325.198197	7.723389	1.87628
325.211168	7.723389	1.87687
325.224159	7.723389	1.87981
325.237169	7.723389	1.88502
325.250199	7.723389	1.89165
325.263249	7.723389	1.89744
325.276319	7.723389	1.90046
325.289411	7.723389	1.89993
325.302523	7.723389	1.89732
325.315657	7.723389	1.89511
325.328812	7.723389	1.89733
325.341989	7.723389	1.90485
325.355188	7.723389	1.91635
325.368410	7.723389	1.93013
325.381654	7.723389	1.93937
325.394922	7.723389	1.94542
325.408212	7.723389	1.95345
325.421527	7.723389	1.97210
325.434865	7.723389	1.99920
325.448227	7.723389	2.03019
325.461614	7.723389	2.05951
325.475026	7.723389	2.08182
325.488463	7.723389	2.09392
325.501926	7.723389	2.10220
325.515414	7.723389	2.10897
325.528929	7.723389	2.11542
325.542470	7.723389	2.11900
325.556038	7.723389	2.10424
325.569634	7.723389	2.07266
325.583257	7.723389	2.03776
325.596908	7.723389	2.01030
325.610587	7.723389	1.99979
325.624295	7.723389	2.00011
325.638033	7.723389	2.00005
325.651800	7.723389	1.99471
325.665596	7.723389	1.98293
325.679424	7.723389	1.97117
325.693281	7.723389	1.96356
325.707171	7.723389	1.96002
325.721091	7.723389	1.95925
325.735044	7.723389	1.95989
325.749029	7.723389	1.96031
325.763047	7.723389	1.96026
325.777099	7.723389	1.95993
325.791184	7.723389	1.95954
325.805303	7.723389	1.95954
325.819458	7.723389	1.96021
325.833647	7.723389	1.96144
325.847873	7.723389	1.96326
325.862135	7.723389	1.96475
325.876433	7.723389	1.96543
325.890769	7.723389	1.96559
325.905143	7.723389	1.96547
325.919555	7.723389	1.96512
325.934006	7.723389	1.96475
325.948497	7.723389	1.96468
325.963027	7.723389	1.96481
325.977599	7.723389	1.96503
325.992212	7.723389	1.96524
326.006866	7.723389	1.96564
326.021564	7.723389	1.96621
326.036304	7.723389	1.96585
326.051088	7.723389	1.96387
326.065917	7.723389	1.95976
326.080791	7.723389	1.95375
326.095711	7.723389	1.94669
326.110677	7.723389	1.93927
326.125691	7.723389	1.93219
326.140753	7.723389	1.92609
326.155864	7.723389	1.92158
326.171024	7.723389	1.91934
326.186234	7.723389	1.92007
326.201496	7.723389	1.92447
326.216810	7.723389	1.93296
326.232177	7.723389	1.94582
326.247597	7.723389	1.96434
326.263072	7.723389	1.99052
326.278603	7.723389	2.02626
326.294190	7.723389	2.06721
326.309835	7.723389	2.10342
326.325538	7.723389	2.12903
326.341300	7.723389	2.14475
326.357123	7.723389	2.15166
326.373007	7.723389	2.14994
326.388954	7.723389	2.14041
326.404965	7.723389	2.12375
326.421040	7.723389	2.10098
326.437182	7.723389	2.07500
326.453390	7.723389	2.04880
326.469668	7.723389	2.02521
326.486014	7.723389	2.00679
326.502432	7.723389	1.99339
326.518923	7.723389	1.98267
326.535487	7.723389	1.97435
326.552126	7.723389	1.96806
326.568842	7.723389	1.96330
326.585636	7.723389	1.96096
326.602510	7.723389	1.96006
326.619465	7.723389	1.95724
326.636503	7.723389	1.95057
326.653626	7.723389	1.94180
326.670835	7.723389	1.93334
326.688132	7.723389	1.92723
326.705520	7.723389	1.92583
326.722999	7.723389	1.92727
326.740573	7.723389	1.93032
326.758243	7.723389	1.93508
326.776011	7.723389	1.94136
326.793879	7.723389	1.94872
326.811851	7.723389	1.95404
326.829927	7.723389	1.95957
326.848112	7.723389	1.97212
326.866406	7.723389	2.00523
326.884813	7.723389	2.04637
326.903336	7.723389	2.06926
326.921978	7.723389	2.04967
326.940741	7.723389	2.02635
326.959628	7.723389	2.01355
326.978643	7.723389	2.00730
326.997790	7.723389	1.99481
327.017071	7.723389	1.96514
327.036490	7.723389	1.94081
327.056052	7.723389	1.93462
327.075760	7.723389	1.94791
327.095618	7.723389	1.97029
327.115630	7.723389	1.99378
327.135802	7.723389	2.01312
327.156138	7.723389	2.02410
327.176643	7.723389	2.02270
327.197322	7.723389	2.00670
327.218181	7.723389	1.98287
327.239226	7.723389	1.96137
327.260462	7.723389	1.94418
327.281897	7.723389	1.93081
327.303537	7.723389	1.92134
327.325389	7.723389	1.91589
327.347462	7.723389	1.91373
327.369762	7.723389	1.91337
327.392299	7.723389	1.91457
327.415083	7.723389	1.91713
327.438121	7.723389	1.92077
327.461426	7.723389	1.92520
327.485008	7.723389	1.93018
327.508878	7.723389	1.93548
327.533051	7.723389	1.94086
327.557538	7.723389	1.94607
327.582356	7.723389	1.95085
327.607519	7.723389	1.95496
327.633045	7.723389	1.95814
327.658953	7.723389	1.96010
327.685262	7.723389	1.96077
327.711995	7.723389	1.96060
327.739175	7.723389	1.95991
327.766829	7.723389	1.95901
327.794986	7.723389	1.95815
327.823678	7.723389	-10000000000.00000
327.852941	7.723389	-10000000000.00000
327.882813	7.723389	-10000000000.00000
327.913340	7.723389	-10000000000.00000
320.763063	7.734286	1.54274
320.780832	7.734286	1.54406
320.798497	7.734286	1.54532
320.816060	7.734286	1.54657
320.833522	7.734286	1.54788
320.850888	7.734286	1.54936
320.868158	7.734286	1.55107
320.885334	7.734286	1.55289
320.902420	7.734286	1.55467
320.919417	7.734286	1.55644
320.936326	7.734286	1.55824
320.953150	7.734286	1.56017
320.969891	7.734286	1.56216
320.986550	7.734286	1.56412
321.003129	7.734286	1.56601
321.019629	7.734286	1.56776
321.036052	7.734286	1.56932
321.052400	7.734286	1.57073
321.068675	7.734286	1.57201
321.084877	7.734286	1.57321
321.101008	7.734286	1.57443
321.117069	7.734286	1.57573
321.133062	7.734286	1.57704
321.148989	7.734286	1.57824
321.164849	7.734286	1.57933
321.180645	7.734286	1.58078
321.196378	7.734286	1.58244
321.212048	7.734286	1.58390
321.227658	7.734286	1.58483
321.243207	7.734286	1.58508
321.258698	7.734286	1.58570
321.274131	7.734286	1.58784
321.289507	7.734286	1.59060
321.304827	7.734286	1.59248
321.320092	7.734286	1.59141
321.335303	7.734286	1.57981
321.350462	7.734286	1.55715
321.365568	7.734286	1.53027
321.380623	7.734286	1.51078
321.395627	7.734286	1.52519
321.410582	7.734286	1.61447
321.425489	7.734286	1.74019
321.440347	7.734286	1.84379
321.455158	7.734286	1.85848
321.469923	7.734286	1.76868
321.484642	7.734286	1.68490
321.499316	7.734286	1.62601
321.513946	7.734286	1.60026
321.528532	7.734286	1.59380
321.543075	7.734286	1.59189
321.557577	7.734286	1.58618
321.572036	7.734286	1.57429
321.586455	7.734286	1.55745
321.600833	7.734286	1.54805
321.615172	7.734286	1.56428
321.629472	7.734286	1.60594
321.643733	7.734286	1.67005
321.657956	7.734286	1.75356
321.672142	7.734286	1.84924
321.686291	7.734286	1.92850
321.700404	7.734286	1.94067
321.714481	7.734286	1.87982
321.728523	7.734286	1.78213
321.742531	7.734286	1.68581
321.756504	7.734286	1.63038
321.770443	7.734286	1.62537
321.784349	7.734286	1.66681
321.798223	7.734286	1.73820
321.812064	7.734286	1.80290
321.825874	7.734286	1.82243
321.839652	7.734286	1.76896
321.853399	7.734286	1.69867
321.867116	7.734286	1.65455
321.880803	7.734286	1.63321
321.894460	7.734286	1.62833
321.908088	7.734286	1.63643
321.921687	7.734286	1.63947
321.935258	7.734286	1.63997
321.948801	7.734286	1.63919
321.962316	7.734286	1.63803
321.975804	7.734286	1.63727
321.989265	7.734286	1.63736
322.002700	7.734286	1.63771
322.016109	7.734286	1.63763
322.029492	7.734286	1.63753
322.042849	7.734286	1.63764
322.056181	7.734286	1.63774
322.069489	7.734286	1.63777
322.082773	7.734286	1.63796
322.096032	7.734286	1.63810
322.109267	7.734286	1.63541
322.122480	7.734286	1.63376
322.135669	7.734286	1.63602
322.148835	7.734286	1.64377
322.161979	7.734286	1.65773
322.175101	7.734286	1.66953
322.188201	7.734286	1.67169
322.201280	7.734286	1.66580
322.214337	7.734286	1.65786
322.227373	7.734286	1.64931
322.240389	7.734286	1.64413
322.253384	7.734286	1.64214
322.266359	7.734286	1.64158
322.279314	7.734286	1.64170
322.292250	7.734286	1.64125
322.305166	7.734286	1.63991
322.318064	7.734286	1.64118
322.330942	7.734286	1.63864
322.343802	7.734286	1.63420
322.356644	7.734286	1.63136
322.369468	7.734286	1.63434
322.382274	7.734286	1.63855
322.395062	7.734286	1.64276
322.407833	7.734286	1.64805
322.420587	7.734286	1.65556
322.433324	7.734286	1.66561
322.446045	7.734286	1.67287
322.458749	7.734286	1.67308
322.471438	7.734286	1.66920
322.484110	7.734286	1.66429
322.496767	7.734286	1.65877
322.509408	7.734286	1.65291
322.522034	7.734286	1.64630
322.534645	7.734286	1.64160
322.547241	7.734286	1.63856
322.559822	7.734286	1.63738
322.572389	7.734286	1.63966
322.584942	7.734286	1.64654
322.597481	7.734286	1.65295
322.610007	7.734286	1.65165
322.622518	7.734286	1.63842
322.635016	7.734286	1.60777
322.647502	7.734286	1.58164
322.659974	7.734286	1.57451
322.672433	7.734286	1.57550
322.684880	7.734286	1.57755
322.697314	7.734286	1.57788
322.709736	7.734286	1.57733
322.722146	7.734286	1.57603
322.734544	7.734286	1.57468
322.746931	7.734286	1.57418
322.759306	7.734286	1.57496
322.771670	7.734286	1.57464
322.784022	7.734286	1.57244
322.796364	7.734286	1.57296
322.808695	7.734286	1.57982
322.821015	7.734286	1.59387
322.833325	7.734286	1.60597
322.845624	7.734286	1.61066
322.857914	7.734286	1.60258
322.870193	7.734286	1.58242
322.882463	7.734286	1.56617
322.894723	7.734286	1.56151
322.906974	7.734286	1.56251
322.919215	7.734286	1.56472
322.931448	7.734286	1.56563
322.943671	7.734286	1.56441
322.955886	7.734286	1.56416
322.968092	7.734286	1.56435
322.980289	7.734286	1.56436
322.992478	7.734286	1.56393
323.004659	7.734286	1.56473
323.016832	7.734286	1.56641
323.028998	7.734286	1.56860
323.041155	7.734286	1.57036
323.053305	7.734286	1.56764
323.065447	7.734286	1.56386
323.077583	7.734286	1.56273
323.089711	7.734286	1.56337
323.101832	7.734286	1.56468
323.113946	7.734286	1.56506
323.126054	7.734286	1.56457
323.138155	7.734286	1.56437
323.150250	7.734286	1.56446
323.162339	7.734286	1.56444
323.174421	7.734286	1.56430
323.186498	7.734286	1.56422
323.198568	7.734286	1.56425
323.210633	7.734286	1.56418
323.222693	7.734286	1.56406
323.234747	7.734286	1.56398
323.246796	7.734286	1.56397
323.258839	7.734286	1.56392
323.270878	7.734286	1.56382
323.282912	7.734286	1.56383
323.294941	7.734286	1.56374
323.306966	7.734286	1.56368
323.318986	7.734286	1.56403
323.331002	7.734286	1.56461
323.343013	7.734286	1.56474
323.355021	7.734286	1.56406
323.367025	7.734286	1.56314
323.379025	7.734286	1.56271
323.391021	7.734286	1.56382
323.403014	7.734286	1.56689
323.415003	7.734286	1.57231
323.426989	7.734286	1.58004
323.438972	7.734286	1.58417
323.450953	7.734286	1.58227
323.462930	7.734286	1.57785
323.474904	7.734286	1.57407
323.486876	7.734286	1.57379
323.498845	7.734286	1.57830
323.510812	7.734286	1.58530
323.522777	7.734286	1.59399
323.534740	7.734286	1.60248
323.546701	7.734286	1.60700
323.558660	7.734286	1.60831
323.570617	7.734286	1.60791
323.582572	7.734286	1.60713
323.594527	7.734286	1.60669
323.606479	7.734286	1.60425
323.618431	7.734286	1.60043
323.630381	7.734286	1.59757
323.642331	7.734286	1.59763
323.654280	7.734286	1.60030
323.666228	7.734286	1.60302
323.678175	7.734286	1.60280
323.690122	7.734286	1.60112
323.702069	7.734286	1.60010
323.714015	7.734286	1.60068
323.725962	7.734286	1.60189
323.737908	7.734286	1.60194
323.749854	7.734286	1.59938
323.761801	7.734286	1.59378
323.773748	7.734286	1.58961
323.785696	7.734286	1.59921
323.797645	7.734286	1.62029
323.809594	7.734286	1.64325
323.821544	7.734286	1.65729
323.833495	7.734286	1.65551
323.845448	7.734286	1.65093
323.857401	7.734286	1.65303
323.869356	7.734286	1.65836
323.881313	7.734286	1.66593
323.893271	7.734286	1.67216
323.905231	7.734286	1.67114
323.917193	7.734286	1.66361
323.929157	7.734286	1.65101
323.941123	7.734286	1.63480
323.953091	7.734286	1.61781
323.965062	7.734286	1.61101
323.977035	7.734286	1.61061
323.989011	7.734286	1.61694
324.000990	7.734286	1.63048
324.012972	7.734286	1.64764
324.024957	7.734286	1.66264
324.036944	7.734286	1.67122
324.048936	7.734286	1.67465
324.060930	7.734286	1.67560
324.072928	7.734286	1.67686
324.084930	7.734286	1.67817
324.096936	7.734286	1.67860
324.108946	7.734286	1.67710
324.120959	7.734286	1.67514
324.132977	7.734286	1.67456
324.145000	7.734286	1.67841
324.157026	7.734286	1.69181
324.169058	7.734286	1.71262
324.181094	7.734286	1.73859
324.193134	7.734286	1.76399
324.205180	7.734286	1.78248
324.217231	7.734286	1.79372
324.229288	7.734286	1.79727
324.241349	7.734286	1.79260
324.253416	7.734286	1.78322
324.265489	7.734286	1.77360
324.277568	7.734286	1.76812
324.289652	7.734286	1.77096
324.301743	7.734286	1.78811
324.313840	7.734286	1.82517
324.325943	7.734286	1.88308
324.338053	7.734286	1.96388
324.350169	7.734286	2.06803
324.362292	7.734286	2.18308
324.374422	7.734286	2.30276
324.386559	7.734286	2.42851
324.398703	7.734286	2.44045
324.410855	7.734286	2.34971
324.423014	7.734286	2.25876
324.435180	7.734286	2.17200
324.447355	7.734286	2.08863
324.459537	7.734286	2.01058
324.471728	7.734286	1.94960
324.483926	7.734286	1.91488
324.496133	7.734286	1.90065
324.508349	7.734286	1.89940
324.520573	7.734286	1.90358
324.532806	7.734286	1.90464
324.545048	7.734286	1.90105
324.557299	7.734286	1.89754
324.569559	7.734286	1.89485
324.581829	7.734286	1.89338
324.594108	7.734286	1.89291
324.606397	7.734286	1.89375
324.618696	7.734286	1.89626
324.631005	7.734286	1.89967
324.643324	7.734286	1.90320
324.655654	7.734286	1.90721
324.667994	7.734286	1.91171
324.680345	7.734286	1.91654
324.692707	7.734286	1.92151
324.705079	7.734286	1.92611
324.717463	7.734286	1.92988
324.729859	7.734286	1.93302
324.742266	7.734286	1.93343
324.754685	7.734286	1.92902
324.767115	7.734286	1.92185
324.779558	7.734286	1.91454
324.792013	7.734286	1.90923
324.804480	7.734286	1.90806
324.816960	7.734286	1.91033
324.829453	7.734286	1.91261
324.841959	7.734286	1.91485
324.854478	7.734286	1.91560
324.867010	7.734286	1.91327
324.879556	7.734286	1.90578
324.892116	7.734286	1.89426
324.904689	7.734286	1.88780
324.917277	7.734286	1.88535
324.929879	7.734286	1.88557
324.942495	7.734286	1.88715
324.955127	7.734286	1.88885
324.967773	7.734286	1.88950
324.980434	7.734286	1.88872
324.993111	7.734286	1.88675
325.005803	7.734286	1.88292
325.018511	7.734286	1.88034
325.031235	7.734286	1.88386
325.043975	7.734286	1.89372
325.056731	7.734286	1.90805
325.069504	7.734286	1.92518
325.082294	7.734286	1.93335
325.095101	7.734286	1.92866
325.107925	7.734286	1.91696
325.120767	7.734286	1.90396
325.133626	7.734286	1.89508
325.146503	7.734286	1.88929
325.159399	7.734286	1.88353
325.172313	7.734286	1.87741
325.185246	7.734286	1.87198
325.198197	7.734286	1.86859
325.211168	7.734286	1.86826
325.224159	7.734286	1.86899
325.237169	7.734286	1.87014
325.250199	7.734286	1.87153
325.263249	7.734286	1.87155
325.276319	7.734286	1.86874
325.289411	7.734286	1.86515
325.302523	7.734286	1.86339
325.315657	7.734286	1.86597
325.328812	7.734286	1.87448
325.341989	7.734286	1.88765
325.355188	7.734286	1.90221
325.368410	7.734286	1.91650
325.381654	7.734286	1.93109
325.394922	7.734286	1.94394
325.408212	7.734286	1.95056
325.421527	7.734286	1.95639
325.434865	7.734286	1.96734
325.448227	7.734286	1.98394
325.461614	7.734286	2.00104
325.475026	7.734286	2.01634
325.488463	7.734286	2.02527
325.501926	7.734286	2.02381
325.515414	7.734286	2.01644
325.528929	7.734286	2.00595
325.542470	7.734286	1.99693
325.556038	7.734286	1.98951
325.569634	7.734286	1.98260
325.583257	7.734286	1.97505
325.596908	7.734286	1.96819
325.610587	7.734286	1.97009
325.624295	7.734286	1.97682
325.638033	7.734286	1.98300
325.651800	7.734286	1.98380
325.665596	7.734286	1.97675
325.679424	7.734286	1.96719
325.693281	7.734286	1.96016
325.707171	7.734286	1.95582
325.721091	7.734286	1.95373
325.735044	7.734286	1.95289
325.749029	7.734286	1.95286
325.763047	7.734286	1.95347
325.777099	7.734286	1.95458
325.791184	7.734286	1.95604
325.805303	7.734286	1.95766
325.819458	7.734286	1.95940
325.833647	7.734286	1.96105
325.847873	7.734286	1.96244
325.862135	7.734286	1.96341
325.876433	7.734286	1.96387
325.890769	7.734286	1.96406
325.905143	7.734286	1.96419
325.919555	7.734286	1.96431
325.934006	7.734286	1.96443
325.948497	7.734286	1.96460
325.963027	7.734286	1.96477
325.977599	7.734286	1.96501
325.992212	7.734286	1.96527
326.006866	7.734286	1.96558
326.021564	7.734286	1.96598
326.036304	7.734286	1.96567
326.051088	7.734286	1.96340
326.065917	7.734286	1.95851
326.080791	7.734286	1.95164
326.095711	7.734286	1.94372
326.110677	7.734286	1.93543
326.125691	7.734286	1.92748
326.140753	7.734286	1.92058
326.155864	7.734286	1.91546
326.171024	7.734286	1.91276
326.186234	7.734286	1.91315
326.201496	7.734286	1.91684
326.216810	7.734286	1.92407
326.232177	7.734286	1.93593
326.247597	7.734286	1.95386
326.263072	7.734286	1.97941
326.278603	7.734286	2.01427
326.294190	7.734286	2.05892
326.309835	7.734286	2.09780
326.325538	7.734286	2.12679
326.341300	7.734286	2.14581
326.357123	7.734286	2.15469
326.373007	7.734286	2.15361
326.388954	7.734286	2.14328
326.404965	7.734286	2.12553
326.421040	7.734286	2.10196
326.437182	7.734286	2.07434
326.453390	7.734286	2.04643
326.469668	7.734286	2.02260
326.486014	7.734286	2.00483
326.502432	7.734286	1.99297
326.518923	7.734286	1.98655
326.535487	7.734286	1.98271
326.552126	7.734286	1.97941
326.568842	7.734286	1.97558
326.585636	7.734286	1.97022
326.602510	7.734286	1.96443
326.619465	7.734286	1.96011
326.636503	7.734286	1.95616
326.653626	7.734286	1.95139
326.670835	7.734286	1.94757
326.688132	7.734286	1.94661
326.705520	7.734286	1.94759
326.722999	7.734286	1.94946
326.740573	7.734286	1.95132
326.758243	7.734286	1.95351
326.776011	7.734286	1.95510
326.793879	7.734286	1.95594
326.811851	7.734286	1.95806
326.829927	7.734286	1.96631
326.848112	7.734286	1.98926
326.866406	7.734286	2.02862
326.884813	7.734286	2.06313
326.903336	7.734286	2.08665
326.921978	7.734286	2.09477
326.940741	7.734286	2.08454
326.959628	7.734286	2.07708
326.978643	7.734286	2.06725
326.997790	7.734286	2.03881
327.017071	7.734286	1.99538
327.036490	7.734286	1.96685
327.056052	7.734286	1.95658
327.075760	7.734286	1.96337
327.095618	7.734286	1.98514
327.115630	7.734286	2.02006
327.135802	7.734286	2.04780
327.156138	7.734286	2.05359
327.176643	7.734286	2.04263
327.197322	7.734286	2.02056
327.218181	7.734286	1.99305
327.239226	7.734286	1.96562
327.260462	7.734286	1.94479
327.281897	7.734286	1.93211
327.303537	7.734286	1.92369
327.325389	7.734286	1.91834
327.347462	7.734286	1.91556
327.369762	7.734286	1.91494
327.392299	7.734286	1.91605
327.415083	7.734286	1.91847
327.438121	7.734286	1.92187
327.461426	7.734286	1.92598
327.485008	7.734286	1.93054
327.508878	7.734286	1.93542
327.533051	7.734286	1.94059
327.557538	7.734286	1.94595
327.582356	7.734286	1.95103
327.607519	7.734286	1.95530
327.633045	7.734286	1.95858
327.658953	7.734286	1.96077
327.685262	7.734286	1.96167
327.711995	7.734286	1.96135
327.739175	7.734286	1.96012
327.766829	7.734286	1.95836
327.794986	7.734286	1.95647
327.823678	7.734286	-10000000000.00000
327.852941	7.734286	-10000000000.00000
327.882813	7.734286	-10000000000.00000
327.913340	7.734286	-10000000000.00000
320.763063	7.745278	1.54313
320.780832	7.745278	1.54425
320.798497	7.745278	1.54535
320.816060	7.745278	1.54642
320.833522	7.745278	1.54753
320.850888	7.745278	1.54895
320.868158	7.745278	1.55072
320.885334	7.745278	1.55269
320.902420	7.745278	1.55475
320.919417	7.745278	1.55652
320.936326	7.745278	1.55837
320.953150	7.745278	1.56036
320.969891	7.745278	1.56238
320.986550	7.745278	1.56434
321.003129	7.745278	1.56620
321.019629	7.745278	1.56793
321.036052	7.745278	1.56953
321.052400	7.745278	1.57095
321.068675	7.745278	1.57220
321.084877	7.745278	1.57332
321.101008	7.745278	1.57441
321.117069	7.745278	1.57561
321.133062	7.745278	1.57690
321.148989	7.745278	1.57819
321.164849	7.745278	1.57940
321.180645	7.745278	1.58060
321.196378	7.745278	1.58188
321.212048	7.745278	1.58323
321.227658	7.745278	1.58449
321.243207	7.745278	1.58557
321.258698	7.745278	1.58664
321.274131	7.745278	1.58813
321.289507	7.745278	1.59039
321.304827	7.745278	1.59229
321.320092	7.745278	1.59090
321.335303	7.745278	1.57532
321.350462	7.745278	1.54018
321.365568	7.745278	1.50614
321.380623	7.745278	1.49568
321.395627	7.745278	1.53155
321.410582	7.745278	1.64173
321.425489	7.745278	1.80625
321.440347	7.745278	1.87508
321.455158	7.745278	1.85958
321.469923	7.745278	1.79093
321.484642	7.745278	1.70268
321.499316	7.745278	1.62451
321.513946	7.745278	1.58600
321.528532	7.745278	1.57130
321.543075	7.745278	1.56086
321.557577	7.745278	1.55338
321.572036	7.745278	1.54749
321.586455	7.745278	1.54597
321.600833	7.745278	1.55808
321.615172	7.745278	1.59223
321.629472	7.745278	1.65172
321.643733	7.745278	1.73815
321.657956	7.745278	1.84689
321.672142	7.745278	1.95836
321.686291	7.745278	2.02352
321.700404	7.745278	2.01640
321.714481	7.745278	1.94711
321.728523	7.745278	1.85251
321.742531	7.745278	1.76358
321.756504	7.745278	1.70500
321.770443	7.745278	1.68218
321.784349	7.745278	1.71996
321.798223	7.745278	1.81247
321.812064	7.745278	1.89697
321.825874	7.745278	1.92611
321.839652	7.745278	1.86954
321.853399	7.745278	1.74153
321.867116	7.745278	1.65752
321.880803	7.745278	1.63013
321.894460	7.745278	1.63118
321.908088	7.745278	1.63742
321.921687	7.745278	1.63699
321.935258	7.745278	1.63649
321.948801	7.745278	1.63702
321.962316	7.745278	1.63796
321.975804	7.745278	1.63806
321.989265	7.745278	1.63756
322.002700	7.745278	1.63712
322.016109	7.745278	1.63724
322.029492	7.745278	1.63832
322.042849	7.745278	1.63842
322.056181	7.745278	1.63696
322.069489	7.745278	1.63634
322.082773	7.745278	1.63705
322.096032	7.745278	1.63825
322.109267	7.745278	1.63764
322.122480	7.745278	1.63439
322.135669	7.745278	1.63528
322.148835	7.745278	1.64810
322.161979	7.745278	1.67206
322.175101	7.745278	1.70110
322.188201	7.745278	1.73043
322.201280	7.745278	1.75112
322.214337	7.745278	1.74659
322.227373	7.745278	1.72817
322.240389	7.745278	1.71110
322.253384	7.745278	1.71363
322.266359	7.745278	1.73125
322.279314	7.745278	1.75085
322.292250	7.745278	1.75710
322.305166	7.745278	1.73585
322.318064	7.745278	1.70321
322.330942	7.745278	1.67637
322.343802	7.745278	1.67146
322.356644	7.745278	1.70214
322.369468	7.745278	1.75418
322.382274	7.745278	1.79546
322.395062	7.745278	1.81028
322.407833	7.745278	1.80392
322.420587	7.745278	1.78626
322.433324	7.745278	1.76751
322.446045	7.745278	1.75432
322.458749	7.745278	1.75160
322.471438	7.745278	1.75832
322.484110	7.745278	1.76627
322.496767	7.745278	1.76355
322.509408	7.745278	1.74147
322.522034	7.745278	1.71642
322.534645	7.745278	1.69930
322.547241	7.745278	1.69158
322.559822	7.745278	1.69502
322.572389	7.745278	1.71733
322.584942	7.745278	1.75381
322.597481	7.745278	1.78362
322.610007	7.745278	1.78414
322.622518	7.745278	1.73372
322.635016	7.745278	1.64461
322.647502	7.745278	1.59481
322.659974	7.745278	1.57624
322.672433	7.745278	1.57616
322.684880	7.745278	1.58000
322.697314	7.745278	1.57718
322.709736	7.745278	1.57544
322.722146	7.745278	1.57660
322.734544	7.745278	1.58115
322.746931	7.745278	1.58480
322.759306	7.745278	1.58202
322.771670	7.745278	1.57690
322.784022	7.745278	1.57491
322.796364	7.745278	1.57894
322.808695	7.745278	1.59045
322.821015	7.745278	1.60944
322.833325	7.745278	1.64152
322.845624	7.745278	1.67767
322.857914	7.745278	1.69870
322.870193	7.745278	1.68707
322.882463	7.745278	1.63864
322.894723	7.745278	1.59081
322.906974	7.745278	1.56839
322.919215	7.745278	1.56071
322.931448	7.745278	1.56302
322.943671	7.745278	1.56564
322.955886	7.745278	1.56640
322.968092	7.745278	1.56469
322.980289	7.745278	1.56119
322.992478	7.745278	1.56138
323.004659	7.745278	1.56659
323.016832	7.745278	1.57466
323.028998	7.745278	1.58933
323.041155	7.745278	1.60742
323.053305	7.745278	1.60551
323.065447	7.745278	1.58940
323.077583	7.745278	1.57074
323.089711	7.745278	1.56142
323.101832	7.745278	1.56271
323.113946	7.745278	1.56465
323.126054	7.745278	1.56544
323.138155	7.745278	1.56543
323.150250	7.745278	1.56455
323.162339	7.745278	1.56322
323.174421	7.745278	1.56399
323.186498	7.745278	1.56482
323.198568	7.745278	1.56367
323.210633	7.745278	1.56324
323.222693	7.745278	1.56427
323.234747	7.745278	1.56454
323.246796	7.745278	1.56392
323.258839	7.745278	1.56344
323.270878	7.745278	1.56454
323.282912	7.745278	1.56537
323.294941	7.745278	1.56421
323.306966	7.745278	1.56187
323.318986	7.745278	1.56670
323.331002	7.745278	1.57236
323.343013	7.745278	1.57156
323.355021	7.745278	1.56828
323.367025	7.745278	1.56675
323.379025	7.745278	1.56300
323.391021	7.745278	1.56123
323.403014	7.745278	1.56366
323.415003	7.745278	1.56467
323.426989	7.745278	1.56428
